repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
3,2,catboost,tuned_rncv_full_features,optuna,0.5,0.6283386559181109,"{""model__depth"": 7, ""model__iterations"": 350, ""model__l2_leaf_reg"": 19.820216569065504, ""model__learning_rate"": 0.0015932251062510876}",0.7530348058261029,0.8720538720538721,0.8571428571428571,0.8181818181818182,0.9259259259259259,0.9,25,2,4,18,0.9006734006734007,0.901881542078298
3,3,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.6582734962735909,"{""model__C"": 0.6921745995920658, ""model__l1_ratio"": 0.09993137377517447}",0.7986077882875486,0.9003496503496504,0.8936170212765957,0.9545454545454546,0.8461538461538461,0.84,22,4,1,21,0.9597902097902098,0.9507295641737612
3,3,gnb,tuned_rncv_full_features,optuna,0.5,0.5354054988717557,"{""model__var_smoothing"": 9.861417093749546e-08}",0.5617467761896284,0.7657342657342657,0.7777777777777778,0.9545454545454546,0.5769230769230769,0.65625,15,11,1,21,0.9213286713286712,0.8914127577801165
3,3,lda,tuned_rncv_full_features,optuna,0.5,0.6617490386500121,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.7526178090063816,0.8776223776223776,0.8695652173913043,0.9090909090909091,0.8461538461538461,0.8333333333333334,22,4,2,20,0.9475524475524475,0.9398832497362031
3,3,rf,tuned_rncv_full_features,optuna,0.5,0.6152256279195466,"{""model__max_depth"": 15, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 6, ""model__min_samples_split"": 12, ""model__n_estimators"": 250}",0.6783216783216783,0.8391608391608392,0.8333333333333334,0.9090909090909091,0.7692307692307693,0.7692307692307693,20,6,2,20,0.9597902097902098,0.9556211179081483
3,3,lightgbm,tuned_rncv_full_features,optuna,0.5,0.5664690046593505,"{""model__colsample_bytree"": 0.8881490805996709, ""model__learning_rate"": 0.0056958402219839605, ""model__max_depth"": -1, ""model__n_estimators"": 450, ""model__num_leaves"": 15, ""model__subsample"": 0.6235598556379963}",0.7149109021788099,0.8583916083916083,0.851063829787234,0.9090909090909091,0.8076923076923077,0.8,21,5,2,20,0.9405594405594405,0.9417196514206541
3,3,xgboost,tuned_rncv_full_features,optuna,0.5,0.5846620286433205,"{""model__colsample_bytree"": 0.65547390082694, ""model__learning_rate"": 0.13596344791899645, ""model__max_depth"": 8, ""model__n_estimators"": 200, ""model__reg_lambda"": 7.386311195276129, ""model__subsample"": 0.7481223060928733}",0.7269604724271661,0.8618881118881119,0.8571428571428571,0.9545454545454546,0.7692307692307693,0.7777777777777778,20,6,1,21,0.9265734265734266,0.9321506899781025
3,3,catboost,tuned_rncv_full_features,optuna,0.5,0.6292113004388277,"{""model__depth"": 4, ""model__iterations"": 250, ""model__l2_leaf_reg"": 4.287601801852829, ""model__learning_rate"": 0.002703637503333093}",0.6926184228854152,0.8426573426573427,0.84,0.9545454545454546,0.7307692307692307,0.75,19,7,1,21,0.9667832167832169,0.9602320771243706
3,4,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.6831175521823408,"{""model__C"": 0.12972171255116963, ""model__l1_ratio"": 0.24497410411314507}",0.6301918419601026,0.8024475524475525,0.7692307692307693,0.6818181818181818,0.9230769230769231,0.8823529411764706,24,2,7,15,0.8933566433566433,0.8723197156726048
3,4,gnb,tuned_rncv_full_features,optuna,0.5,0.5749910080238166,"{""model__var_smoothing"": 9.505172290220876e-08}",0.4880639708668785,0.7395104895104896,0.7450980392156863,0.8636363636363636,0.6153846153846154,0.6551724137931034,16,10,3,19,0.8566433566433567,0.8519453001122692
3,4,lda,tuned_rncv_full_features,optuna,0.5,0.6464804277193968,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.6301918419601026,0.8024475524475525,0.7692307692307693,0.6818181818181818,0.9230769230769231,0.8823529411764706,24,2,7,15,0.8986013986013986,0.8734266027152321
3,4,rf,tuned_rncv_full_features,optuna,0.5,0.6832502795942129,"{""model__max_depth"": 3, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 9, ""model__min_samples_split"": 3, ""model__n_estimators"": 200}",0.5684526366035054,0.7534965034965035,0.6857142857142857,0.5454545454545454,0.9615384615384616,0.9230769230769231,25,1,10,12,0.8863636363636364,0.8610597430995686
